Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_16_170,VGND,li1,86.4800,54.4000,0.000180
FILLER_16_138,VGND,li1,69.4600,54.4000,0.000160
FILLER_16_116,VGND,li1,59.8000,54.4000,0.000141
FILLER_16_78,VGND,li1,42.7800,54.4000,0.000102
FILLER_16_48,VGND,li1,27.8300,54.4000,0.000055
FILLER_16_29,VGND,li1,19.5500,54.4000,0.000044
FILLER_16_22,VGND,li1,17.0200,54.4000,0.000045
FILLER_16_3,VGND,li1,7.5900,54.4000,0.000048
FILLER_15_225,VGND,li1,109.7100,54.4000,0.000194
FILLER_15_222,VGND,li1,108.1000,54.4000,0.000194
FILLER_15_177,VGND,li1,87.8600,54.4000,0.000183
FILLER_15_147,VGND,li1,74.0600,54.4000,0.000167
FILLER_15_113,VGND,li1,57.7300,54.4000,0.000135
FILLER_15_108,VGND,li1,56.1200,54.4000,0.000135
FILLER_15_61,VGND,li1,33.8100,54.4000,0.000075
FILLER_15_57,VGND,li1,32.6600,54.4000,0.000068
FILLER_15_37,VGND,li1,25.3000,54.4000,0.000042
FILLER_15_11,VGND,li1,10.8100,54.4000,0.000048
FILLER_15_3,VGND,li1,8.7400,54.4000,0.000048
FILLER_14_197,VGND,li1,96.3700,48.9600,0.000233
FILLER_14_186,VGND,li1,91.5400,48.9600,0.000226
FILLER_14_159,VGND,li1,78.8900,48.9600,0.000199
FILLER_14_138,VGND,li1,69.4600,48.9600,0.000179
FILLER_14_110,VGND,li1,57.0400,48.9600,0.000144
FILLER_14_102,VGND,li1,52.6700,48.9600,0.000134
FILLER_14_93,VGND,li1,49.2200,48.9600,0.000124
FILLER_14_63,VGND,li1,35.4200,48.9600,0.000079
FILLER_14_53,VGND,li1,30.8200,48.9600,0.000065
FILLER_14_22,VGND,li1,17.0200,48.9600,0.000060
FILLER_14_7,VGND,li1,10.1200,48.9600,0.000062
FILLER_13_225,VGND,li1,109.7100,48.9600,0.000237
FILLER_13_221,VGND,li1,107.8700,48.9600,0.000237
FILLER_13_178,VGND,li1,88.0900,48.9600,0.000221
FILLER_13_150,VGND,li1,74.9800,48.9600,0.000192
FILLER_13_126,VGND,li1,64.1700,48.9600,0.000165
FILLER_13_118,VGND,li1,61.6400,48.9600,0.000158
FILLER_13_94,VGND,li1,48.9900,48.9600,0.000124
FILLER_13_84,VGND,li1,44.3900,48.9600,0.000110
FILLER_13_57,VGND,li1,31.9700,48.9600,0.000072
FILLER_13_55,VGND,li1,31.0500,48.9600,0.000065
FILLER_13_51,VGND,li1,29.9000,48.9600,0.000065
FILLER_13_3,VGND,li1,7.5900,48.9600,0.000062
FILLER_12_206,VGND,li1,100.7400,43.5200,0.000298
FILLER_12_174,VGND,li1,85.7900,43.5200,0.000289
FILLER_12_138,VGND,li1,69.4600,43.5200,0.000257
